"worker_id","country","submission_rate","num_tasks","num_estimates","age","gender","homecooked_meals","use_recipe_website","cooking_experience","dietary_preferences","recipe_id","batch_no","familiarity","reason","reason_image","reason_title","reason_ingredients","reason_description","reason_ratings","cal","ridge_cal","estimate_cal","estimate_cal_discrete","fat","ridge_fat","estimate_fat","estimate_fat_discrete","satfat","ridge_satfat","estimate_satfat","estimate_satfat_discrete","sugar","ridge_sugar","estimate_sugar","estimate_sugar_discrete","salt","ridge_salt","estimate_salt","estimate_salt_discrete","fsa","ridge_fsa","estimate_fsa_score"
"048b6e36bdd89c0d6d3868f65cd4fc60","VEN",660,1,10,"18-24","male","monthly","monthly",3,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,2,"image",1,0,0,0,0,330.6846838,180.410088,200,"high",27.83461008,9.861275147,3.2,"medium",10.37255555,3.149017964,0,"low",0.09516106,2.008736349,0,"low",0.228386544,0.64762794,1.6,"high",9,8.96492257023624,7
"3655d86a3a0de67956dbdefdc46bef4c","POL",0,1,10,"25-34","female","daily","daily",5,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,4,"image,ingredients",1,0,1,0,0,330.6846838,180.410088,350,"high",27.83461008,9.861275147,15,"medium",10.37255555,3.149017964,1,"low",0.09516106,2.008736349,1,"low",0.228386544,0.64762794,0.2,"low",9,8.96492257023624,5
"8d5e124f5c18bb310a6839c2d6af2bfc","SRB",0,3,30,"45-54","male","rarely","rarely",3,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,1,"image,ingredients,description",1,0,1,1,0,330.6846838,180.410088,90,"low",27.83461008,9.861275147,3,"low",10.37255555,3.149017964,1.5,"low",0.09516106,2.008736349,5,"low",0.228386544,0.64762794,0.3,"low",9,8.96492257023624,4
"34d8f87de682a1f2dd7e0d8e74bbf0ae","VEN",0,1,16,"18-24","male","daily","monthly",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,4,"title,ingredients,description",0,1,1,1,0,330.6846838,180.410088,90,"low",27.83461008,9.861275147,2,"low",10.37255555,3.149017964,1,"low",0.09516106,2.008736349,2,"low",0.228386544,0.64762794,0.2,"low",9,8.96492257023624,4
"9e14de727b536431926bc52821af2612","VEN",0,2,20,"25-34","male","monthly","rarely",4,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,1,"ingredients",0,0,1,0,0,330.6846838,180.410088,120,"medium",27.83461008,9.861275147,10.4,"medium",10.37255555,3.149017964,0.5,"low",0.09516106,2.008736349,3,"low",0.228386544,0.64762794,2.9,"high",9,8.96492257023624,7
"385bb024876c87e506cc4069d935b508","VEN",0,2,20,"25-34","female","daily","weekly",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,4,"title,ingredients,description",0,1,1,1,0,330.6846838,180.410088,120,"medium",27.83461008,9.861275147,6,"medium",10.37255555,3.149017964,3,"medium",0.09516106,2.008736349,6,"medium",0.228386544,0.64762794,1,"medium",9,8.96492257023624,8
"7dc805d8e19a3343db5aa01793ed2991","EGY",0,1,10,"18-24","male","daily","rarely",4,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,5,"image,ingredients,ratings",1,0,1,0,1,330.6846838,180.410088,205,"high",27.83461008,9.861275147,16,"medium",10.37255555,3.149017964,5,"medium",0.09516106,2.008736349,23,"high",0.228386544,0.64762794,0.1,"low",9,8.96492257023624,8
"6d814888fa11ffe88348d4d9170a79bf","VEN",660,1,10,"18-24","male","weekly","rarely",2,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,2,"image",1,0,0,0,0,330.6846838,180.410088,130,"medium",27.83461008,9.861275147,2,"low",10.37255555,3.149017964,1.5,"medium",0.09516106,2.008736349,23,"high",0.228386544,0.64762794,0.1,"low",9,8.96492257023624,7
"fa077dd438a6f66a35896b0ed7f11297","VEN",0,2,29,"25-34","female","daily","weekly",5,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,2,"ingredients",0,0,1,0,0,330.6846838,180.410088,10,"medium",27.83461008,9.861275147,1,"medium",10.37255555,3.149017964,1,"medium",0.09516106,2.008736349,1,"medium",0.228386544,0.64762794,0.1,"medium",9,8.96492257023624,8
"9556551c0b03e2942a3df82295e42cec","VEN",0,2,20,"25-34","male","daily","monthly",4,"vegan","95e784dc36cbaf2f031cefe009624298",4,2,"image",1,0,0,0,0,330.6846838,180.410088,56,"low",27.83461008,9.861275147,1,"low",10.37255555,3.149017964,1.3,"low",0.09516106,2.008736349,2,"low",0.228386544,0.64762794,0.1,"low",9,8.96492257023624,4
"c2bbc8ef02e2d02f0c38d87b260fd5ae","VEN",0,3,30,"25-34","male","daily","rarely",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,2,"ingredients",0,0,1,0,0,330.6846838,180.410088,100,"low",27.83461008,9.861275147,5,"medium",10.37255555,3.149017964,1,"low",0.09516106,2.008736349,5.2,"medium",0.228386544,0.64762794,1,"medium",9,8.96492257023624,7
"26f24518fd4a98a7147cb102fee940f9","VEN",660,2,20,"35-44","male","weekly","monthly",3,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,4,"description",0,0,0,1,0,330.6846838,180.410088,600,"high",27.83461008,9.861275147,13,"medium",10.37255555,3.149017964,9,"high",0.09516106,2.008736349,32,"high",0.228386544,0.64762794,3,"high",9,8.96492257023624,11
"df463f7da99227c2255f93c5e8be9522","UKR",0,6,60,"35-44","male","weekly","weekly",5,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,2,"ingredients",0,0,1,0,0,330.6846838,180.410088,150,"medium",27.83461008,9.861275147,4,"medium",10.37255555,3.149017964,1,"low",0.09516106,2.008736349,2,"low",0.228386544,0.64762794,1,"medium",9,8.96492257023624,6
"b6762281a4a96641becbba896fa9c434","UKR",0,3,30,"25-34","male","daily","daily",4,"Pescatarian","95e784dc36cbaf2f031cefe009624298",4,3,"image",1,0,0,0,0,330.6846838,180.410088,150,"medium",27.83461008,9.861275147,7,"medium",10.37255555,3.149017964,5,"medium",0.09516106,2.008736349,2,"low",0.228386544,0.64762794,1.2,"medium",9,8.96492257023624,7
"b04184c9a438efce80e937bd3e8c63e3","EGY",660,2,20,"25-34","male","daily","rarely",3,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,1,"ratings",0,0,0,0,1,330.6846838,180.410088,400,"high",27.83461008,9.861275147,20,"high",10.37255555,3.149017964,10,"high",0.09516106,2.008736349,3,"low",0.228386544,0.64762794,0.3,"low",9,8.96492257023624,8
"ba476c90c5be8d43575877210e5f9183","IDN",660,1,10,"25-34","male","daily","monthly",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,1,"title",0,1,0,0,0,330.6846838,180.410088,1,"high",27.83461008,9.861275147,1,"medium",10.37255555,3.149017964,1,"medium",0.09516106,2.008736349,1,"medium",0.228386544,0.64762794,1,"high",9,8.96492257023624,9
"ba24742e739af18e9d906148d19d575e","VEN",0,1,19,"gt55","female","rarely","monthly",2,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,3,"image,ingredients",1,0,1,0,0,330.6846838,180.410088,210,"high",27.83461008,9.861275147,20,"high",10.37255555,3.149017964,7,"high",0.09516106,2.008736349,4.5,"low",0.228386544,0.64762794,1,"medium",9,8.96492257023624,9
"1257f2c5d447ff8879ae6b30a4c9d07a","VEN",0,1,10,"25-34","male","daily","weekly",5,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,4,"title,image,ingredients,description",1,1,1,1,0,330.6846838,180.410088,250,"high",27.83461008,9.861275147,16,"medium",10.37255555,3.149017964,5,"medium",0.09516106,2.008736349,20,"medium",0.228386544,0.64762794,1.6,"high",9,8.96492257023624,9
"2bf614904c6a08ff4d383a538d03f233","USA",660,1,10,"25-34","male","monthly","monthly",4,"Carnivore","95e784dc36cbaf2f031cefe009624298",4,2,"title,image,ingredients",1,1,1,0,0,330.6846838,180.410088,300,"high",27.83461008,9.861275147,1,"low",10.37255555,3.149017964,1,"low",0.09516106,2.008736349,35,"high",0.228386544,0.64762794,0.1,"low",9,8.96492257023624,6
"4df7a2ffb53d4c72800d2e116113b5bc","SRB",660,2,20,"35-44","female","daily","weekly",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,2,"title,image,ingredients,description",1,1,1,1,0,330.6846838,180.410088,700,"high",27.83461008,9.861275147,40,"high",10.37255555,3.149017964,17,"high",0.09516106,2.008736349,1,"low",0.228386544,0.64762794,0.5,"medium",9,8.96492257023624,9
"46e12ab059d0f05690703efbd7983484","RUS",0,3,30,"25-34","female","daily","monthly",4,"Pescatarian","95e784dc36cbaf2f031cefe009624298",4,3,"image",1,0,0,0,0,330.6846838,180.410088,210,"high",27.83461008,9.861275147,8,"medium",10.37255555,3.149017964,4,"medium",0.09516106,2.008736349,7,"medium",0.228386544,0.64762794,1,"medium",9,8.96492257023624,8
"a21a28108a70e2c9a1e7a1bb6bd7b8cc","LKA",0,1,10,"25-34","male","monthly","rarely",4,"Omnivore","95e784dc36cbaf2f031cefe009624298",4,2,"title,image,ingredients",1,1,1,0,0,330.6846838,180.410088,150,"medium",27.83461008,9.861275147,15,"medium",10.37255555,3.149017964,9,"high",0.09516106,2.008736349,4,"low",0.228386544,0.64762794,0.9,"medium",9,8.96492257023624,8
"d3146c08e5b46e055ceb1dd455bc9c07","VEN",0,1,10,"18-24","male","monthly","monthly",5,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"title",0,1,0,0,0,502.445105,246.3946112,131,"medium",43.72423051,11.36450383,4.7,"medium",9.396874101,3.978618191,1.9,"medium",2.493048231,7.103735484,6.3,"medium",0.038354588,0.245476937,1.3,"medium",8,8.93075345302811,8
"34d8f87de682a1f2dd7e0d8e74bbf0ae","VEN",0,1,16,"18-24","male","daily","monthly",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"description",0,0,0,1,0,502.445105,246.3946112,150,"medium",43.72423051,11.36450383,6,"medium",9.396874101,3.978618191,4,"medium",2.493048231,7.103735484,4,"low",0.038354588,0.245476937,1,"medium",8,8.93075345302811,7
"5f839dc31c4018935d7758d2ff00cc7e","ITA",660,2,20,"35-44","female","daily","weekly",5,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,5,"image,ingredients",1,0,1,0,0,502.445105,246.3946112,300,"high",43.72423051,11.36450383,19,"high",9.396874101,3.978618191,8,"high",2.493048231,7.103735484,5.2,"medium",0.038354588,0.245476937,1.5,"medium",8,8.93075345302811,10
"212cd3adf57ad5ee0c6238d3ca013d67","ALB",660,1,10,"35-44","male","weekly","weekly",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,4,"title,image",1,1,0,0,0,502.445105,246.3946112,120,"medium",43.72423051,11.36450383,3.3,"medium",9.396874101,3.978618191,1.8,"medium",2.493048231,7.103735484,5,"low",0.038354588,0.245476937,1.8,"high",8,8.93075345302811,8
"c2bbc8ef02e2d02f0c38d87b260fd5ae","VEN",0,3,30,"25-34","male","daily","rarely",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"title,ingredients",0,1,1,0,0,502.445105,246.3946112,80,"low",43.72423051,11.36450383,2,"low",9.396874101,3.978618191,1,"low",2.493048231,7.103735484,3,"medium",0.038354588,0.245476937,0.3,"low",8,8.93075345302811,5
"fa077dd438a6f66a35896b0ed7f11297","VEN",0,2,29,"25-34","female","daily","weekly",5,"Carnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"description",0,0,0,1,0,502.445105,246.3946112,5,"medium",43.72423051,11.36450383,1.5,"low",9.396874101,3.978618191,0.5,"low",2.493048231,7.103735484,1,"low",0.038354588,0.245476937,0.01,"low",8,8.93075345302811,4
"ba24742e739af18e9d906148d19d575e","VEN",0,1,19,"gt55","female","rarely","monthly",2,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"ingredients",0,0,1,0,0,502.445105,246.3946112,80,"low",43.72423051,11.36450383,10,"medium",9.396874101,3.978618191,4,"medium",2.493048231,7.103735484,2,"low",0.038354588,0.245476937,0.2,"low",8,8.93075345302811,6
"6f2bdeea5ed8aa0c9da29e2fb6612cf3","POL",0,3,30,"25-34","male","weekly","weekly",4,"vegetarian","a3fcf0d58f86f7404b4cbd7693cef0ea",3,3,"image,ingredients",1,0,1,0,0,502.445105,246.3946112,160,"medium",43.72423051,11.36450383,7,"medium",9.396874101,3.978618191,5,"medium",2.493048231,7.103735484,18,"medium",0.038354588,0.245476937,1.3,"medium",8,8.93075345302811,8
"40458818c9ded18628eecb02b23f9bb5","SRB",0,1,13,"45-54","male","weekly","weekly",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"description",0,0,0,1,0,502.445105,246.3946112,210,"high",43.72423051,11.36450383,7,"medium",9.396874101,3.978618191,5,"medium",2.493048231,7.103735484,2,"low",0.038354588,0.245476937,0.6,"medium",8,8.93075345302811,7
"385bb024876c87e506cc4069d935b508","VEN",0,2,20,"25-34","female","daily","weekly",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"title,ingredients,description",0,1,1,1,0,502.445105,246.3946112,80,"low",43.72423051,11.36450383,5,"medium",9.396874101,3.978618191,1,"low",2.493048231,7.103735484,6,"medium",0.038354588,0.245476937,1,"medium",8,8.93075345302811,7
"26f24518fd4a98a7147cb102fee940f9","VEN",660,2,20,"35-44","male","weekly","monthly",3,"Carnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"ingredients",0,0,1,0,0,502.445105,246.3946112,1200,"high",43.72423051,11.36450383,22,"high",9.396874101,3.978618191,8,"high",2.493048231,7.103735484,18,"medium",0.038354588,0.245476937,4,"high",8,8.93075345302811,11
"9556551c0b03e2942a3df82295e42cec","VEN",0,2,20,"25-34","male","daily","monthly",4,"vegan","a3fcf0d58f86f7404b4cbd7693cef0ea",3,4,"image",1,0,0,0,0,502.445105,246.3946112,103,"medium",43.72423051,11.36450383,3,"low",9.396874101,3.978618191,1,"low",2.493048231,7.103735484,2,"low",0.038354588,0.245476937,0.2,"low",8,8.93075345302811,4
"b6762281a4a96641becbba896fa9c434","UKR",0,3,30,"25-34","male","daily","daily",4,"Pescatarian","a3fcf0d58f86f7404b4cbd7693cef0ea",3,4,"image,ingredients",1,0,1,0,0,502.445105,246.3946112,150,"medium",43.72423051,11.36450383,3.4,"medium",9.396874101,3.978618191,5,"medium",2.493048231,7.103735484,23,"high",0.038354588,0.245476937,0.5,"low",8,8.93075345302811,8
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,4,"ingredients,description",0,0,1,1,0,502.445105,246.3946112,230,"high",43.72423051,11.36450383,4.5,"medium",9.396874101,3.978618191,5,"medium",2.493048231,7.103735484,25,"high",0.038354588,0.245476937,1.8,"high",8,8.93075345302811,10
"057a9ad9a4420a311e4bcfa2d45adc61","RUS",0,1,10,"18-24","female","weekly","weekly",3,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,3,"image,ingredients,description",1,0,1,1,0,502.445105,246.3946112,200,"medium",43.72423051,11.36450383,2,"low",9.396874101,3.978618191,1,"low",2.493048231,7.103735484,50,"high",0.038354588,0.245476937,0.2,"low",8,8.93075345302811,6
"0449fce75103fc7f8591f303c8cec202","VEN",330,2,29,"25-34","male","daily","weekly",3,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,2,"image",1,0,0,0,0,502.445105,246.3946112,140,"medium",43.72423051,11.36450383,18,"high",9.396874101,3.978618191,4,"medium",2.493048231,7.103735484,7,"medium",0.038354588,0.245476937,0.6,"medium",8,8.93075345302811,9
"bc951e58056bcf1855edd1bbc375fb8c","MEX",220,3,30,"25-34","male","weekly","rarely",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,3,"title",0,1,0,0,0,502.445105,246.3946112,300,"high",43.72423051,11.36450383,23,"high",9.396874101,3.978618191,10,"high",2.493048231,7.103735484,2,"low",0.038354588,0.245476937,1,"medium",8,8.93075345302811,9
"77cb9c4bffa7854e7efb90a661d50b57","MEX",660,3,30,"25-34","female","daily","monthly",3,"Carnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,3,"ingredients,description",0,0,1,1,0,502.445105,246.3946112,167,"medium",43.72423051,11.36450383,4,"medium",9.396874101,3.978618191,3,"medium",2.493048231,7.103735484,5.9,"medium",0.038354588,0.245476937,0.5,"medium",8,8.93075345302811,8
"8d5e124f5c18bb310a6839c2d6af2bfc","SRB",0,3,30,"45-54","male","rarely","rarely",3,"Carnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"title,image,ingredients,description",1,1,1,1,0,502.445105,246.3946112,210,"high",43.72423051,11.36450383,9,"medium",9.396874101,3.978618191,2,"medium",2.493048231,7.103735484,8,"medium",0.038354588,0.245476937,0.3,"low",8,8.93075345302811,7
"df463f7da99227c2255f93c5e8be9522","UKR",0,6,60,"35-44","male","weekly","weekly",5,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"title,image,ingredients,description",1,1,1,1,0,502.445105,246.3946112,90,"low",43.72423051,11.36450383,3,"low",9.396874101,3.978618191,0.5,"low",2.493048231,7.103735484,1,"low",0.038354588,0.245476937,1,"medium",8,8.93075345302811,5
"ba48f307d17bd910bc32688b68658086","VEN",0,1,10,"18-24","male","weekly","rarely",4,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,1,"ingredients",0,0,1,0,0,502.445105,246.3946112,50,"low",43.72423051,11.36450383,2,"low",9.396874101,3.978618191,1,"low",2.493048231,7.103735484,2,"low",0.038354588,0.245476937,0.1,"low",8,8.93075345302811,4
"533b4f4406c555b6c2f23a3ea0dc1f9e","PER",330,2,20,"25-34","male","weekly","weekly",3,"Omnivore","a3fcf0d58f86f7404b4cbd7693cef0ea",3,3,"ingredients",0,0,1,0,0,502.445105,246.3946112,251,"high",43.72423051,11.36450383,18,"high",9.396874101,3.978618191,3,"medium",2.493048231,7.103735484,0,"low",0.038354588,0.245476937,0.9,"medium",8,8.93075345302811,8
"2da8bf767f428159ffb65f041a8047ac","VEN",0,3,30,"25-34","male","weekly","monthly",4,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"title,image,ingredients",1,1,1,0,0,200.3670387,188.6951448,90,"low",13.35780258,10.68321921,3,"low",2.406811276,3.296502831,1,"low",0.421191973,1.662415515,4,"low",0.060170282,0.21696034,0.2,"low",7,7.15352008859758,4
"46e12ab059d0f05690703efbd7983484","RUS",0,3,30,"25-34","female","daily","monthly",4,"Pescatarian","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"image",1,0,0,0,0,200.3670387,188.6951448,88,"low",13.35780258,10.68321921,5,"medium",2.406811276,3.296502831,2,"medium",0.421191973,1.662415515,6,"medium",0.060170282,0.21696034,1,"medium",7,7.15352008859758,8
"a5fe0b44f84ecfa1cbf78f039a494e92","ROU",0,1,10,"25-34","male","daily","monthly",2,"vegetarian","81ea27c6e50b1814c1c21de3f3bfe0d7",6,1,"image,description",1,0,0,1,0,200.3670387,188.6951448,100,"low",13.35780258,10.68321921,3,"low",2.406811276,3.296502831,1.5,"low",0.421191973,1.662415515,5,"low",0.060170282,0.21696034,0.3,"low",7,7.15352008859758,4
"c2bbc8ef02e2d02f0c38d87b260fd5ae","VEN",0,3,30,"25-34","male","daily","rarely",4,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,2,"image",1,0,0,0,0,200.3670387,188.6951448,50,"low",13.35780258,10.68321921,1,"low",2.406811276,3.296502831,0.5,"low",0.421191973,1.662415515,0.5,"low",0.060170282,0.21696034,0.5,"medium",7,7.15352008859758,5
"972ca7c9bb8481c8df38c41cac8eb31f","SVN",660,1,10,"35-44","female","daily","monthly",5,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,5,"image",1,0,0,0,0,200.3670387,188.6951448,80,"low",13.35780258,10.68321921,4,"medium",2.406811276,3.296502831,5,"medium",0.421191973,1.662415515,1,"low",0.060170282,0.21696034,1.4,"medium",7,7.15352008859758,7
"533b4f4406c555b6c2f23a3ea0dc1f9e","PER",330,2,20,"25-34","male","weekly","weekly",3,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,3,"ingredients",0,0,1,0,0,200.3670387,188.6951448,333,"high",13.35780258,10.68321921,22.2,"high",2.406811276,3.296502831,2.4,"medium",0.421191973,1.662415515,0,"low",0.060170282,0.21696034,0.4,"medium",7,7.15352008859758,8
"9a7250136702634a409dd724a1b07c8a","VEN",0,2,20,"18-24","male","weekly","rarely",3,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,3,"title,description,ratings",0,1,0,1,1,200.3670387,188.6951448,300,"high",13.35780258,10.68321921,7.8,"medium",2.406811276,3.296502831,5,"medium",0.421191973,1.662415515,10,"medium",0.060170282,0.21696034,1.2,"medium",7,7.15352008859758,8
"355c35937eaa2c5941bd3d1cf6c467b1","EGY",660,1,10,"18-24","male","weekly","rarely",4,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,2,"title,image,ingredients,description",1,1,1,1,0,200.3670387,188.6951448,150,"medium",13.35780258,10.68321921,8,"medium",2.406811276,3.296502831,6,"medium",0.421191973,1.662415515,5,"low",0.060170282,0.21696034,1.5,"medium",7,7.15352008859758,7
"7c18b1f1d43b72a57396309911258b90","BEL",660,1,10,"45-54","male","daily","monthly",3,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"image,ingredients",1,0,1,0,0,200.3670387,188.6951448,150,"medium",13.35780258,10.68321921,5,"medium",2.406811276,3.296502831,1,"low",0.421191973,1.662415515,1,"low",0.060170282,0.21696034,1,"medium",7,7.15352008859758,6
"a5619926f6abc03d9e663154abeb9b2e","VEN",660,1,10,"25-34","male","daily","weekly",4,"Carnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"ingredients",0,0,1,0,0,200.3670387,188.6951448,120,"medium",13.35780258,10.68321921,3,"low",2.406811276,3.296502831,6,"high",0.421191973,1.662415515,4,"low",0.060170282,0.21696034,0.2,"low",7,7.15352008859758,6
"df463f7da99227c2255f93c5e8be9522","UKR",0,6,60,"35-44","male","weekly","weekly",5,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"title,ingredients,description",0,1,1,1,0,200.3670387,188.6951448,70,"low",13.35780258,10.68321921,1,"low",2.406811276,3.296502831,0,"low",0.421191973,1.662415515,2,"low",0.060170282,0.21696034,1,"medium",7,7.15352008859758,5
"6f2bdeea5ed8aa0c9da29e2fb6612cf3","POL",0,3,30,"25-34","male","weekly","weekly",4,"vegetarian","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"image,ingredients",1,0,1,0,0,200.3670387,188.6951448,180,"medium",13.35780258,10.68321921,8,"medium",2.406811276,3.296502831,5,"medium",0.421191973,1.662415515,17,"medium",0.060170282,0.21696034,1,"medium",7,7.15352008859758,8
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,3,"ingredients,description",0,0,1,1,0,200.3670387,188.6951448,60,"low",13.35780258,10.68321921,1.5,"low",2.406811276,3.296502831,0.6,"low",0.421191973,1.662415515,3.5,"low",0.060170282,0.21696034,0.6,"medium",7,7.15352008859758,5
"fde8a3d05ddda41433610766d40265bc","TUR",660,1,17,"35-44","male","monthly","rarely",2,"Carnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,5,"image",1,0,0,0,0,200.3670387,188.6951448,70,"low",13.35780258,10.68321921,12.2,"medium",2.406811276,3.296502831,8.2,"high",0.421191973,1.662415515,0.4,"low",0.060170282,0.21696034,0.7,"medium",7,7.15352008859758,8
"94916e34b22d5432d7e699ebd7bb231b","UKR",660,1,10,"35-44","male","daily","weekly",4,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"ingredients",0,0,1,0,0,200.3670387,188.6951448,190,"medium",13.35780258,10.68321921,5,"medium",2.406811276,3.296502831,3,"medium",0.421191973,1.662415515,5,"low",0.060170282,0.21696034,1,"medium",7,7.15352008859758,7
"77cb9c4bffa7854e7efb90a661d50b57","MEX",660,3,30,"25-34","female","daily","monthly",3,"Carnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,3,"image",1,0,0,0,0,200.3670387,188.6951448,98,"low",13.35780258,10.68321921,2.5,"low",2.406811276,3.296502831,1.1,"low",0.421191973,1.662415515,3,"low",0.060170282,0.21696034,0.3,"low",7,7.15352008859758,4
"0449fce75103fc7f8591f303c8cec202","VEN",330,2,29,"25-34","male","daily","weekly",3,"Omnivore","81ea27c6e50b1814c1c21de3f3bfe0d7",6,4,"image",1,0,0,0,0,200.3670387,188.6951448,195,"medium",13.35780258,10.68321921,2,"low",2.406811276,3.296502831,5,"medium",0.421191973,1.662415515,10,"medium",0.060170282,0.21696034,1,"medium",7,7.15352008859758,7
"8a55afc58371e87a97bac92ef55ee3f9","TUR",0,1,18,"35-44","male","daily","monthly",5,"Carnivore","389600e790566324eecbac0a66bb9fbd",1,4,"image",1,0,0,0,0,162.5227853,122.0979811,200,"medium",6.168428728,2.286651033,20,"high",1.946773606,0.376558133,5,"medium",5.249726577,5.358670163,2,"low",0.297484506,0.222912715,1,"medium",12,7.26091353493471,8
"8d5e124f5c18bb310a6839c2d6af2bfc","SRB",0,3,30,"45-54","male","rarely","rarely",3,"Carnivore","389600e790566324eecbac0a66bb9fbd",1,1,"image",1,0,0,0,0,162.5227853,122.0979811,125,"medium",6.168428728,2.286651033,10,"medium",1.946773606,0.376558133,5,"medium",5.249726577,5.358670163,12,"medium",0.297484506,0.222912715,0.3,"low",12,7.26091353493471,7
"65976b03412fa12171cde2ba444dcd27","EGY",660,1,10,"25-34","male","daily","monthly",3,"Carnivore","389600e790566324eecbac0a66bb9fbd",1,3,"ingredients",0,0,1,0,0,162.5227853,122.0979811,250,"high",6.168428728,2.286651033,20,"high",1.946773606,0.376558133,7.5,"high",5.249726577,5.358670163,11,"medium",0.297484506,0.222912715,1.9,"high",12,7.26091353493471,11
"7d5126bcd5d518022333b0e53601765c","VEN",660,1,10,"25-34","male","daily","weekly",4,"Omnivore","389600e790566324eecbac0a66bb9fbd",1,4,"ingredients",0,0,1,0,0,162.5227853,122.0979811,184,"medium",6.168428728,2.286651033,14.3,"low",1.946773606,0.376558133,1.3,"low",5.249726577,5.358670163,19.3,"medium",0.297484506,0.222912715,0.3,"low",12,7.26091353493471,5
"022d05bbeeec08ba517396cd5285009a","UKR",660,1,10,"35-44","male","weekly","monthly",3,"Carnivore","389600e790566324eecbac0a66bb9fbd",1,1,"ingredients",0,0,1,0,0,162.5227853,122.0979811,150,"medium",6.168428728,2.286651033,2,"low",1.946773606,0.376558133,1,"low",5.249726577,5.358670163,10,"medium",0.297484506,0.222912715,1,"medium",12,7.26091353493471,6
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","389600e790566324eecbac0a66bb9fbd",1,4,"image,ingredients,description",1,0,1,1,0,162.5227853,122.0979811,150,"medium",6.168428728,2.286651033,2.5,"low",1.946773606,0.376558133,0.1,"low",5.249726577,5.358670163,25,"high",0.297484506,0.222912715,1.1,"medium",12,7.26091353493471,7
